CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
810,105660046202400008,202400008,2024-05-06 09:35:00,1123,46,1,1,2,13,3,5002,2024-05-06 04:35:00,2024-05-06 05:35:00,2024-05-06 08:35:00,14.095448,76.561296,Two persons on a bike snatched a gold chain near an apartment complex after threatening the complainant.
811,105770017202400006,202400006,2024-07-14 17:28:00,1195,17,1,1,1,20,3,5009,2024-07-14 10:28:00,2024-07-14 12:28:00,2024-07-14 14:28:00,12.188716,76.341963,The deceased was found with injuries near a bank ATM; murder is suspected.
812,105720001202400001,202400001,2024-11-27 19:28:00,1021,1,1,1,3,30,2,5008,2024-11-27 07:28:00,2024-11-27 08:28:00,2024-11-27 15:28:00,12.830616,77.552631,"Near a wedding hall, an unknown person outraged the modesty of the complainant at dusk."
813,105750062202400006,202400006,2024-06-12 23:31:00,1200,62,1,1,3,30,2,5010,2024-06-12 16:31:00,2024-06-12 18:31:00,2024-06-12 19:31:00,12.96389,75.185263,"The complainant, a woman, was harassed and assaulted near a school at night."
814,105780020202400007,202400007,2024-01-22 13:43:00,1034,20,1,2,2,11,2,5002,2024-01-22 04:43:00,2024-01-22 06:43:00,2024-01-22 11:43:00,12.046646,77.078201,The complainant found the main door lock broken on returning home; ear studs and cash were missing.
815,105680038202600003,202600003,2026-01-24 08:59:00,1005,38,1,1,1,20,1,5014,2026-01-22 17:59:00,2026-01-22 17:59:00,2026-01-24 03:59:00,13.960123,75.213018,The body of a person was found near a vegetable market around noon; a case of murder is registered.
816,105670044202500003,202500003,2025-05-30 21:06:00,1067,44,1,1,3,30,1,5001,2025-05-27 22:06:00,2025-05-27 23:06:00,2025-05-30 17:06:00,14.543056,76.026594,"Near a government office, an unknown person outraged the modesty of the complainant in the early hours."
817,105740035202500006,202500006,2025-08-13 04:54:00,1108,35,1,2,2,10,2,5020,2025-08-12 20:54:00,2025-08-12 23:54:00,2025-08-13 02:54:00,13.028761,76.026798,An unidentified person grabbed a laptop bag from the complainant close to a hospital gate and disappeared.
818,105660045202500008,202500008,2025-09-09 16:33:00,1236,45,1,2,2,12,1,5016,2025-09-07 02:33:00,2025-09-07 03:33:00,2025-09-09 15:33:00,14.226693,76.534019,The complainant's a Bajaj Pulsar was stolen from outside an apartment complex.
819,105660047202500008,202500008,2025-05-02 19:21:00,1273,47,1,2,1,21,1,5021,2025-05-02 03:21:00,2025-05-02 03:21:00,2025-05-02 13:21:00,14.092638,76.486957,The complainant was assaulted with a stick near an apartment complex and injured.
820,105750062202400007,202400007,2024-08-22 00:26:00,1211,62,1,1,1,20,2,5020,2024-08-21 15:26:00,2024-08-21 16:26:00,2024-08-21 20:26:00,12.924071,75.158813,The body of a person was found near a bus stop during the afternoon; a case of murder is registered.
821,105550051202400009,202400009,2024-11-14 09:16:00,1168,51,1,2,2,12,2,5020,2024-11-14 02:16:00,2024-11-14 04:16:00,2024-11-14 05:16:00,16.04317,74.836718,a Honda Activa left near a bank ATM could not be traced; the steering lock was broken.
822,105680039202500006,202500006,2025-04-22 05:49:00,1153,39,1,2,2,12,2,5015,2025-04-21 23:49:00,2025-04-22 02:49:00,2025-04-22 00:49:00,14.133271,75.280701,a Yamaha bike left near a bus stop could not be traced; the steering lock was broken.
823,105790056202500008,202500008,2025-03-29 19:51:00,1093,56,1,2,2,10,1,5023,2025-03-29 11:51:00,2025-03-29 13:51:00,2025-03-29 17:51:00,17.216483,76.968698,"While walking near an apartment complex, a mobile phone was snatched from the complainant by a passer-by who escaped into the lake-bed area."
824,105740036202400004,202400004,2024-12-15 08:40:00,1011,36,1,1,2,13,1,5021,2024-12-14 07:40:00,2024-12-14 09:40:00,2024-12-15 06:40:00,13.03119,76.230581,Two persons on a bike snatched two gold bangles near a jewellery shop after threatening the complainant.
825,105670042202400011,202400011,2024-04-08 12:31:00,1153,42,1,2,2,12,1,5011,2024-04-08 00:31:00,2024-04-08 03:31:00,2024-04-08 10:31:00,14.410126,75.970854,a Royal Enfield left near a temple could not be traced; the steering lock was broken.
826,105750063202600003,202600003,2026-03-01 01:04:00,1035,63,1,2,2,10,3,5020,2026-02-28 16:04:00,2026-02-28 19:04:00,2026-02-28 21:04:00,12.871902,75.318679,"While walking near a government office, a laptop bag was snatched from the complainant by a passer-by who escaped towards the highway."
827,105820032202400004,202400004,2024-01-19 00:07:00,1037,32,1,2,1,21,1,5011,2024-01-18 13:07:00,2024-01-18 13:07:00,2024-01-18 18:07:00,13.525976,77.833508,The complainant sustained injuries in an assault near a park gate late in the evening.
828,105790055202400003,202400003,2024-01-26 07:02:00,1262,55,1,1,2,13,1,5017,2024-01-25 16:02:00,2024-01-25 16:02:00,2024-01-26 02:02:00,17.240458,76.755276,The complainant was waylaid near a petrol bunk during office hours and robbed of a gold chain at knife-point.
829,105620054202500003,202500003,2025-09-04 08:22:00,1245,54,1,1,1,20,1,5005,2025-09-02 01:22:00,2025-09-02 04:22:00,2025-09-04 05:22:00,15.377251,75.005993,A murder was reported near a vegetable market following a dispute at dusk.
830,105650060202500009,202500009,2025-06-13 05:46:00,1104,60,1,2,2,10,1,5014,2025-06-12 07:46:00,2025-06-12 10:46:00,2025-06-13 00:46:00,14.991529,76.624562,The complainant states that two youths snatched a mobile phone near a hospital gate around noon and fled towards the flyover.
831,105750063202400004,202400004,2024-04-13 08:27:00,1257,63,1,1,1,20,2,5002,2024-04-13 02:27:00,2024-04-13 05:27:00,2024-04-13 06:27:00,12.829179,75.307813,The deceased was found with injuries near a school; murder is suspected.
832,105720003202500010,202500010,2025-11-24 09:06:00,1029,3,1,1,2,13,2,5005,2025-11-24 06:06:00,2025-11-24 08:06:00,2025-11-24 09:06:00,13.014335,77.668638,"Near a school, unknown persons robbed the complainant of two gold bangles and fled towards the ring road."
833,105730013202500010,202500010,2025-02-05 12:00:00,1115,13,1,2,1,21,2,5001,2025-02-05 06:00:00,2025-02-05 09:00:00,2025-02-05 11:00:00,12.543057,76.695133,A quarrel near a temple led to the complainant being beaten and hurt.
834,105780020202500003,202500003,2025-04-08 13:40:00,1052,20,1,1,1,20,2,5006,2025-04-08 10:40:00,2025-04-08 12:40:00,2025-04-08 11:40:00,12.03779,77.069116,The body of a person was found near a bus stop during the afternoon; a case of murder is registered.
835,105770017202500002,202500002,2025-05-14 23:35:00,1165,17,1,1,2,13,2,5018,2025-05-14 16:35:00,2025-05-14 18:35:00,2025-05-14 23:35:00,12.165375,76.367467,The complainant was assaulted near a petrol bunk and a gold chain was taken forcibly.
836,105680039202500007,202500007,2025-01-10 22:14:00,1127,39,1,2,2,11,1,5022,2025-01-10 01:14:00,2025-01-10 04:14:00,2025-01-10 20:14:00,14.122267,75.313622,The complainant found a window grille broken on returning home; a gold chain and cash were missing.
837,105620053202500009,202500009,2025-07-29 04:42:00,1053,53,1,1,1,22,1,5010,2025-07-27 17:42:00,2025-07-27 17:42:00,2025-07-28 22:42:00,15.373037,75.196889,An attempt was made on the complainant's life near a bank ATM using a sharp weapon.
838,105720001202500011,202500011,2025-08-10 11:17:00,1181,1,1,2,1,21,1,5025,2025-08-09 23:17:00,2025-08-10 02:17:00,2025-08-10 11:17:00,12.818679,77.527668,A quarrel near a vegetable market led to the complainant being beaten and hurt.
839,105810029202400008,202400008,2024-08-08 02:16:00,1045,29,1,2,2,10,2,5006,2024-08-07 14:16:00,2024-08-07 17:16:00,2024-08-07 21:16:00,13.055184,78.180301,An unidentified person grabbed a mobile phone from the complainant close to a bank ATM and disappeared.
840,105550051202400010,202400010,2024-09-05 05:43:00,1147,51,1,1,1,22,1,5001,2024-09-04 02:43:00,2024-09-04 02:43:00,2024-09-05 03:43:00,16.008891,74.825919,The complainant was attacked with a weapon near a jewellery shop around noon and grievously injured.
841,105820032202500004,202500004,2025-02-21 22:01:00,1101,32,1,2,2,10,1,5007,2025-02-19 03:01:00,2025-02-19 03:01:00,2025-02-21 20:01:00,13.513677,77.824613,An unidentified person grabbed a gold chain from the complainant close to a wedding hall and disappeared.
842,105740035202400003,202400003,2024-10-23 09:05:00,1175,35,1,2,2,11,1,5012,2024-10-20 09:05:00,2024-10-20 10:05:00,2024-10-23 07:05:00,13.019944,76.065983,The house near a park gate was burgled via the main door lock; a handbag was reported stolen.
843,105710024202500010,202500010,2025-01-31 11:25:00,1155,24,1,2,4,40,1,5025,2025-01-28 20:25:00,2025-01-28 23:25:00,2025-01-31 10:25:00,13.298963,76.932561,The complainant was cheated of money near a government office on a false promise at dusk.
844,105650059202500008,202500008,2025-11-10 13:16:00,1051,59,1,2,1,21,1,5016,2025-11-10 02:16:00,2025-11-10 03:16:00,2025-11-10 10:16:00,14.980509,76.521868,The complainant sustained injuries in an assault near a hospital gate around noon.
845,105620052202400002,202400002,2024-08-03 23:34:00,1121,52,1,2,2,14,1,5009,2024-08-01 18:34:00,2024-08-01 19:34:00,2024-08-03 20:34:00,15.276375,75.239239,a mangalsutra kept at the workplace near an apartment complex was stolen during office hours.
846,105840007202400007,202400007,2024-01-08 09:42:00,1132,7,1,2,1,21,2,5009,2024-01-08 01:42:00,2024-01-08 01:42:00,2024-01-08 03:42:00,12.616531,77.339476,The complainant sustained injuries in an assault near a petrol bunk in the early hours.
847,105690068202400004,202400004,2024-05-08 07:43:00,1271,68,1,2,2,14,1,5018,2024-05-07 15:43:00,2024-05-07 16:43:00,2024-05-08 03:43:00,13.433367,74.852267,a mobile phone kept at the workplace near a school was stolen late in the evening.
848,105830004202400006,202400006,2024-06-08 17:26:00,1236,4,1,1,2,13,2,5014,2024-06-08 06:26:00,2024-06-08 08:26:00,2024-06-08 12:26:00,13.254287,77.436695,The complainant was waylaid near a petrol bunk at dusk and robbed of a handbag at knife-point.
849,105730014202400004,202400004,2024-06-29 17:56:00,1131,14,1,1,1,22,1,5009,2024-06-28 12:56:00,2024-06-28 14:56:00,2024-06-29 15:56:00,12.582163,76.714652,An attempt was made on the complainant's life near a hospital gate using a sharp weapon.
850,105830006202500004,202500004,2025-03-13 01:01:00,1085,6,1,1,2,13,1,5025,2025-03-12 08:01:00,2025-03-12 11:01:00,2025-03-12 19:01:00,13.258903,77.583118,The complainant was waylaid near a school late in the evening and robbed of ear studs at knife-point.
851,105710023202600005,202600005,2026-06-27 01:25:00,1250,23,1,2,1,21,2,5015,2026-06-26 23:25:00,2026-06-27 00:25:00,2026-06-27 00:25:00,13.481386,76.937633,The complainant sustained injuries in an assault near a vegetable market late in the evening.
852,105550051202500003,202500003,2025-04-11 17:13:00,1149,51,1,1,2,13,1,5024,2025-04-11 00:13:00,2025-04-11 01:13:00,2025-04-11 17:13:00,16.004958,74.880556,"Near a wedding hall, unknown persons robbed the complainant of a laptop bag and fled into the lake-bed area."
853,105770018202500005,202500005,2025-06-08 05:14:00,1218,18,1,2,2,14,1,5012,2025-06-07 14:14:00,2025-06-07 16:14:00,2025-06-08 04:14:00,12.113894,76.465375,The complainant reported theft of a gold chain from the premises near a government office.
854,105650061202400004,202400004,2024-09-17 04:04:00,1169,61,1,1,3,30,2,5003,2024-09-16 21:04:00,2024-09-16 21:04:00,2024-09-17 00:04:00,15.187282,76.433848,"The complainant, a woman, was harassed and assaulted near a petrol bunk late in the evening."
855,105770017202400007,202400007,2024-09-03 17:02:00,1058,17,1,2,2,12,2,5014,2024-09-03 10:02:00,2024-09-03 11:02:00,2024-09-03 14:02:00,12.165646,76.351332,The complainant's a Yamaha bike was stolen from outside an apartment complex.
856,105720003202500011,202500011,2025-02-02 04:27:00,1250,3,1,2,2,11,2,5014,2025-02-02 03:27:00,2025-02-02 05:27:00,2025-02-02 04:27:00,12.98296,77.699376,On returning from a trip the complainant found the compound gate forced and valuables gone.
857,105770016202400010,202400010,2024-12-03 15:45:00,1233,16,1,1,2,13,2,5021,2024-12-03 05:45:00,2024-12-03 08:45:00,2024-12-03 11:45:00,12.260121,76.516994,Two persons on a bike snatched a mobile phone near a bus stop after threatening the complainant.
858,105730012202400006,202400006,2024-04-28 17:49:00,1141,12,1,2,2,11,2,5018,2024-04-28 10:49:00,2024-04-28 10:49:00,2024-04-28 17:49:00,12.560218,76.789339,The house near a wedding hall was burgled via the roof ventilator; a handbag was reported stolen.
859,105710024202400010,202400010,2024-02-17 08:47:00,1114,24,1,1,1,20,1,5001,2024-02-16 10:47:00,2024-02-16 12:47:00,2024-02-17 03:47:00,13.304039,76.932248,A murder was reported near a wedding hall following a dispute at dusk.
860,105650060202400005,202400005,2024-02-09 04:56:00,1234,60,1,2,4,40,2,5014,2024-02-09 03:56:00,2024-02-09 03:56:00,2024-02-09 04:56:00,15.031136,76.57769,The complainant was cheated of money near a petrol bunk on a false promise during office hours.
861,105810029202400009,202400009,2024-08-04 22:43:00,1120,29,1,2,2,10,2,5019,2024-08-04 16:43:00,2024-08-04 19:43:00,2024-08-04 18:43:00,13.043382,78.158901,a laptop bag was pulled off the complainant's neck near a vegetable market; the accused ran into the lake-bed area.
862,105680040202400002,202400002,2024-10-12 00:54:00,1181,40,1,2,2,14,1,5019,2024-10-10 03:54:00,2024-10-10 03:54:00,2024-10-11 19:54:00,13.944218,75.155212,two gold bangles kept at the workplace near a bus stop was stolen around noon.
863,105670041202500002,202500002,2025-04-07 03:48:00,1019,41,1,1,3,30,2,5016,2025-04-06 16:48:00,2025-04-06 17:48:00,2025-04-06 21:48:00,14.414223,75.915539,"Near a bank ATM, an unknown person outraged the modesty of the complainant around noon."
864,105690069202400006,202400006,2024-08-11 19:37:00,1022,69,1,1,3,30,2,5024,2024-08-11 12:37:00,2024-08-11 13:37:00,2024-08-11 18:37:00,13.389302,74.75853,"The complainant, a woman, was harassed and assaulted near a park gate during the afternoon."
865,105840007202400008,202400008,2024-07-11 13:08:00,1231,7,1,2,4,40,2,5002,2024-07-11 04:08:00,2024-07-11 05:08:00,2024-07-11 08:08:00,12.602822,77.350013,An unknown person defrauded the complainant of cash promising a mangalsutra late in the evening.
866,105820032202500005,202500005,2025-11-10 13:05:00,1121,32,1,2,4,40,1,5021,2025-11-09 19:05:00,2025-11-09 19:05:00,2025-11-10 12:05:00,13.489362,77.814982,The complainant was cheated of money near a temple on a false promise around noon.
867,105670043202400007,202400007,2024-02-22 09:26:00,1098,43,1,2,4,40,2,5019,2024-02-22 04:26:00,2024-02-22 04:26:00,2024-02-22 08:26:00,14.357109,75.966864,An unknown person defrauded the complainant of cash promising a gold chain at night.
868,105790057202500005,202500005,2025-01-18 21:43:00,1106,57,1,2,2,10,2,5019,2025-01-18 10:43:00,2025-01-18 11:43:00,2025-01-18 16:43:00,17.310295,76.779289,The complainant states that a passer-by snatched a gold chain near a wedding hall in the early hours and fled towards the bus stand.
869,105780021202500009,202500009,2025-08-15 13:50:00,1028,21,1,2,2,11,1,5018,2025-08-14 12:50:00,2025-08-14 13:50:00,2025-08-15 12:50:00,11.970897,77.152514,Unknown persons entered through a window grille around noon and took gold ornaments and cash.
870,105750063202600004,202600004,2026-01-25 21:34:00,1040,63,1,1,1,20,1,5006,2026-01-22 17:34:00,2026-01-22 20:34:00,2026-01-25 15:34:00,12.855864,75.307333,The body of a person was found near a park gate during the afternoon; a case of murder is registered.
871,105620054202600004,202600004,2026-04-19 03:52:00,1238,54,1,2,4,40,2,5023,2026-04-18 22:52:00,2026-04-19 00:52:00,2026-04-19 01:52:00,15.394347,75.03112,An unknown person defrauded the complainant of cash promising ear studs late in the evening.
872,105780020202500004,202500004,2025-02-14 04:03:00,1100,20,1,2,2,14,1,5016,2025-02-12 16:03:00,2025-02-12 16:03:00,2025-02-14 04:03:00,12.041109,77.041109,The complainant reported theft of two gold bangles from the premises near a government office.
873,105550049202400007,202400007,2024-11-08 18:55:00,1068,49,1,2,1,21,3,5018,2024-11-08 15:55:00,2024-11-08 17:55:00,2024-11-08 17:55:00,16.188181,74.966656,A quarrel near a hospital gate led to the complainant being beaten and hurt.
874,105650061202400005,202400005,2024-01-03 20:32:00,1146,61,1,2,2,11,1,5002,2024-01-02 22:32:00,2024-01-03 00:32:00,2024-01-03 15:32:00,15.200343,76.442492,On returning from a trip the complainant found a window grille forced and valuables gone.
875,105730011202500007,202500007,2025-11-19 00:20:00,1090,11,1,2,1,21,1,5001,2025-11-16 01:20:00,2025-11-16 03:20:00,2025-11-18 20:20:00,12.529545,76.740668,The complainant sustained injuries in an assault near a wedding hall in the early hours.
876,105650061202500004,202500004,2025-01-10 10:50:00,1231,61,1,2,2,12,1,5024,2025-01-08 19:50:00,2025-01-08 21:50:00,2025-01-10 04:50:00,15.179349,76.433491,a Yamaha bike left near an apartment complex could not be traced; the steering lock was broken.
